video_id,youtube_url,category_1,category_2,rank,task_id,status,error
m9o1C6rfdws,https://www.youtube.com/watch?v=m9o1C6rfdws,Arts and Entertainment,Books,119,23143,failed,ERROR: [youtube] m9o1C6rfdws: Video unavailable
AxKg8wusAN0,https://www.youtube.com/watch?v=AxKg8wusAN0,Arts and Entertainment,Music,15,49327,ok,
63ORlg0UOjg,https://www.youtube.com/watch?v=63ORlg0UOjg,Arts and Entertainment,Music,70,80107,ok,
LfISoJ1NIho,https://www.youtube.com/watch?v=LfISoJ1NIho,Arts and Entertainment,Music,167,66059,ok,
A5n2ApxUQtw,https://www.youtube.com/watch?v=A5n2ApxUQtw,Arts and Entertainment,Music,73,25359,ok,
38bRLYup0S8,https://www.youtube.com/watch?v=38bRLYup0S8,Arts and Entertainment,Music,135,9037,ok,
xHFiKJP4wy4,https://www.youtube.com/watch?v=xHFiKJP4wy4,Arts and Entertainment,Music,172,25351,ok,
SPlPuTFgtLA,https://www.youtube.com/watch?v=SPlPuTFgtLA,Arts and Entertainment,Music,7,47061,ok,
gZtswzA6MDI,https://www.youtube.com/watch?v=gZtswzA6MDI,Arts and Entertainment,Costumes,124,5014,failed,ERROR: [youtube] gZtswzA6MDI: This video is not available
3GPWxSfrv-E,https://www.youtube.com/watch?v=3GPWxSfrv-E,Arts and Entertainment,Music,116,99858,failed,ERROR: [youtube] 3GPWxSfrv-E: Video unavailable
Oha83wAyJ34,https://www.youtube.com/watch?v=Oha83wAyJ34,Arts and Entertainment,Movies,56,1687,ok,
OPmB93JBsvk,https://www.youtube.com/watch?v=OPmB93JBsvk,Arts and Entertainment,Costumes,17,38129,ok,
NDEijEebDeA,https://www.youtube.com/watch?v=NDEijEebDeA,Arts and Entertainment,Music,55,9037,ok,
5Ho-XjHqCB4,https://www.youtube.com/watch?v=5Ho-XjHqCB4,Arts and Entertainment,Music,32,80078,ok,
GZq7mN8G01g,https://www.youtube.com/watch?v=GZq7mN8G01g,Arts and Entertainment,Music,32,57337,failed,ERROR: [youtube] GZq7mN8G01g: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
wcDzSOJepbE,https://www.youtube.com/watch?v=wcDzSOJepbE,Arts and Entertainment,Music,67,80084,ok,
C6_eikLuTXc,https://www.youtube.com/watch?v=C6_eikLuTXc,Arts and Entertainment,Music,57,50531,ok,
_P1rj9Yt8Pg,https://www.youtube.com/watch?v=_P1rj9Yt8Pg,Arts and Entertainment,Music,186,96180,failed,ERROR: [youtube] _P1rj9Yt8Pg: Video unavailable
7h1VF1fsTAw,https://www.youtube.com/watch?v=7h1VF1fsTAw,Arts and Entertainment,Music,166,83622,ok,
xbvsiECgNhU,https://www.youtube.com/watch?v=xbvsiECgNhU,Arts and Entertainment,Music,148,117053,ok,
vnQ04XZYPEE,https://www.youtube.com/watch?v=vnQ04XZYPEE,Arts and Entertainment,Books,13,23146,failed,ERROR: [youtube] vnQ04XZYPEE: Video unavailable
QrXlLzTgZUk,https://www.youtube.com/watch?v=QrXlLzTgZUk,Arts and Entertainment,Costumes,112,37354,ok,
WcPXcVRb3nU,https://www.youtube.com/watch?v=WcPXcVRb3nU,Arts and Entertainment,Music,100,47063,ok,
OcP4u4DlJg4,https://www.youtube.com/watch?v=OcP4u4DlJg4,Arts and Entertainment,Books,13,107854,failed,ERROR: [youtube] OcP4u4DlJg4: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
_nC5RQCB130,https://www.youtube.com/watch?v=_nC5RQCB130,Arts and Entertainment,Music,12,83580,ok,
vCKvOCOj5nY,https://www.youtube.com/watch?v=vCKvOCOj5nY,Arts and Entertainment,Movies,167,1687,failed,ERROR: [youtube] vCKvOCOj5nY: Video unavailable
npcm0D4qNVQ,https://www.youtube.com/watch?v=npcm0D4qNVQ,Arts and Entertainment,Performing Arts,33,48627,ok,
EkOV3BhJFes,https://www.youtube.com/watch?v=EkOV3BhJFes,Arts and Entertainment,Costumes,119,21763,ok,
rLmwLcLikXQ,https://www.youtube.com/watch?v=rLmwLcLikXQ,Arts and Entertainment,Costumes,92,37363,ok,
yGq8_qDeviY,https://www.youtube.com/watch?v=yGq8_qDeviY,Arts and Entertainment,Music,154,209,failed,ERROR: [youtube] yGq8_qDeviY: This video is not available
GDLAuu8tJBs,https://www.youtube.com/watch?v=GDLAuu8tJBs,Arts and Entertainment,Movies,76,102203,ok,
ASPzPBVCDmE,https://www.youtube.com/watch?v=ASPzPBVCDmE,Arts and Entertainment,Music,73,50498,ok,
knOpJGCta8M,https://www.youtube.com/watch?v=knOpJGCta8M,Arts and Entertainment,Costumes,144,99074,ok,
ZYwCAeqgklY,https://www.youtube.com/watch?v=ZYwCAeqgklY,Arts and Entertainment,Music,61,83583,ok,
KDbBm6J42-w,https://www.youtube.com/watch?v=KDbBm6J42-w,Arts and Entertainment,Books,168,10600,ok,
MKRtMpLJDDc,https://www.youtube.com/watch?v=MKRtMpLJDDc,Arts and Entertainment,Music,63,65501,ok,
PhLeimT-rFQ,https://www.youtube.com/watch?v=PhLeimT-rFQ,Arts and Entertainment,Costumes,27,59249,ok,
mFHLOKfM6pA,https://www.youtube.com/watch?v=mFHLOKfM6pA,Arts and Entertainment,Music,42,80941,ok,
tIfP3v-bxwE,https://www.youtube.com/watch?v=tIfP3v-bxwE,Arts and Entertainment,Music,15,99856,ok,
Ett8eG-3Ie4,https://www.youtube.com/watch?v=Ett8eG-3Ie4,Arts and Entertainment,Music,1,80937,ok,
W42BjkQ7iZA,https://www.youtube.com/watch?v=W42BjkQ7iZA,Arts and Entertainment,Music,13,67554,ok,
l1dVbAz4fHU,https://www.youtube.com/watch?v=l1dVbAz4fHU,Arts and Entertainment,Costumes,30,99062,ok,
5gg2g0UGmSI,https://www.youtube.com/watch?v=5gg2g0UGmSI,Arts and Entertainment,Costumes,6,99062,ok,
w0V27FBcXhY,https://www.youtube.com/watch?v=w0V27FBcXhY,Arts and Entertainment,Books,104,107854,ok,
CgAodNJBAvA,https://www.youtube.com/watch?v=CgAodNJBAvA,Arts and Entertainment,Music,138,49312,ok,
pRn3VbrhPpA,https://www.youtube.com/watch?v=pRn3VbrhPpA,Arts and Entertainment,Music,127,115236,ok,
cPlai6kmcYQ,https://www.youtube.com/watch?v=cPlai6kmcYQ,Arts and Entertainment,Music,136,80936,ok,
UL7fsoRRXw8,https://www.youtube.com/watch?v=UL7fsoRRXw8,Arts and Entertainment,Music,63,43037,ok,
oykpN97KUdQ,https://www.youtube.com/watch?v=oykpN97KUdQ,Arts and Entertainment,Books,120,10600,failed,ERROR: [youtube] oykpN97KUdQ: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
SX0lwcJTe0w,https://www.youtube.com/watch?v=SX0lwcJTe0w,Arts and Entertainment,Music,10,50520,ok,
s2Tkty0Hb2g,https://www.youtube.com/watch?v=s2Tkty0Hb2g,Arts and Entertainment,Music,94,75190,ok,
L8FlnVZQums,https://www.youtube.com/watch?v=L8FlnVZQums,Arts and Entertainment,Music,50,105313,ok,
l73uMmzJiBo,https://www.youtube.com/watch?v=l73uMmzJiBo,Arts and Entertainment,Music,20,25359,ok,
PowHT6F8vPI,https://www.youtube.com/watch?v=PowHT6F8vPI,Arts and Entertainment,Music,71,117054,ok,
cfVePAgt1H8,https://www.youtube.com/watch?v=cfVePAgt1H8,Arts and Entertainment,Music,7,50505,failed,ERROR: [youtube] cfVePAgt1H8: Video unavailable
N4lAkIlkhRE,https://www.youtube.com/watch?v=N4lAkIlkhRE,Arts and Entertainment,Music,77,80084,ok,
f__odCxWw_s,https://www.youtube.com/watch?v=f__odCxWw_s,Arts and Entertainment,Music,110,50523,ok,
umqzdp4qHTs,https://www.youtube.com/watch?v=umqzdp4qHTs,Arts and Entertainment,Music,121,99856,failed,ERROR: [youtube] umqzdp4qHTs: Video unavailable
OqaRR7lMnm0,https://www.youtube.com/watch?v=OqaRR7lMnm0,Arts and Entertainment,Music,173,65434,ok,
6uxAQEbBUVk,https://www.youtube.com/watch?v=6uxAQEbBUVk,Arts and Entertainment,Music,158,115236,ok,
nTBsOxRQ91U,https://www.youtube.com/watch?v=nTBsOxRQ91U,Arts and Entertainment,Costumes,72,37363,ok,
wFfIa8a2iRI,https://www.youtube.com/watch?v=wFfIa8a2iRI,Arts and Entertainment,Music,76,80940,ok,
-yuKD0369IQ,https://www.youtube.com/watch?v=-yuKD0369IQ,Arts and Entertainment,Music,168,99858,ok,
0ZUiAxJEv_M,https://www.youtube.com/watch?v=0ZUiAxJEv_M,Arts and Entertainment,Music,31,105351,ok,
GTwJ2KIfSV4,https://www.youtube.com/watch?v=GTwJ2KIfSV4,Arts and Entertainment,Music,15,25361,ok,
mnfrSrPoJk0,https://www.youtube.com/watch?v=mnfrSrPoJk0,Arts and Entertainment,Music,97,9037,failed,ERROR: [youtube] mnfrSrPoJk0: Video unavailable
cQVAUN1TZ6c,https://www.youtube.com/watch?v=cQVAUN1TZ6c,Arts and Entertainment,Costumes,153,113375,ok,
0ad4obw-bI4,https://www.youtube.com/watch?v=0ad4obw-bI4,Arts and Entertainment,Costumes,20,37397,ok,
7VNNS5srsJI,https://www.youtube.com/watch?v=7VNNS5srsJI,Arts and Entertainment,Music,40,50529,ok,
p8a1T8f55Oc,https://www.youtube.com/watch?v=p8a1T8f55Oc,Arts and Entertainment,Costumes,11,37410,ok,
3DAeq2oS6XA,https://www.youtube.com/watch?v=3DAeq2oS6XA,Arts and Entertainment,Music,27,47052,ok,
R9tbU73izB4,https://www.youtube.com/watch?v=R9tbU73izB4,Arts and Entertainment,Music,72,105313,ok,
BXUcm_IAmTs,https://www.youtube.com/watch?v=BXUcm_IAmTs,Arts and Entertainment,Music,108,83580,ok,
A9RoALIDUho,https://www.youtube.com/watch?v=A9RoALIDUho,Arts and Entertainment,Books,105,10600,failed,ERROR: [youtube] A9RoALIDUho: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
NqRjZXOKMPs,https://www.youtube.com/watch?v=NqRjZXOKMPs,Arts and Entertainment,Books,10,25060,ok,
upy2mAkEP-E,https://www.youtube.com/watch?v=upy2mAkEP-E,Arts and Entertainment,Music,102,3137,ok,
nMkC1P8c44E,https://www.youtube.com/watch?v=nMkC1P8c44E,Arts and Entertainment,Music,86,80941,failed,ERROR: [youtube] nMkC1P8c44E: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
xh21XN5XA74,https://www.youtube.com/watch?v=xh21XN5XA74,Arts and Entertainment,Music,57,25340,ok,
O8YFF72SZGc,https://www.youtube.com/watch?v=O8YFF72SZGc,Arts and Entertainment,Music,65,80107,failed,ERROR: [youtube] O8YFF72SZGc: Video unavailable
aAPTQu6bHzk,https://www.youtube.com/watch?v=aAPTQu6bHzk,Arts and Entertainment,Music,114,83580,ok,
ME9St3XHvFE,https://www.youtube.com/watch?v=ME9St3XHvFE,Arts and Entertainment,Music,7,80940,ok,
sBZb02wioPw,https://www.youtube.com/watch?v=sBZb02wioPw,Arts and Entertainment,Costumes,37,99074,failed,ERROR: [youtube] sBZb02wioPw: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.
qcewRMeCdbA,https://www.youtube.com/watch?v=qcewRMeCdbA,Arts and Entertainment,Music,94,80084,failed,ERROR: [youtube] qcewRMeCdbA: Video unavailable
QZmMpBXPwi8,https://www.youtube.com/watch?v=QZmMpBXPwi8,Arts and Entertainment,Music,74,83580,ok,
ePD1b1PsGdQ,https://www.youtube.com/watch?v=ePD1b1PsGdQ,Arts and Entertainment,Music,7,50532,ok,
5y_4XewBurY,https://www.youtube.com/watch?v=5y_4XewBurY,Arts and Entertainment,Music,165,50529,ok,
ulcio-Gu3vQ,https://www.youtube.com/watch?v=ulcio-Gu3vQ,Arts and Entertainment,Music,14,50531,ok,
Jy6AOGRsR80,https://www.youtube.com/watch?v=Jy6AOGRsR80,Arts and Entertainment,Music,85,105241,ok,
Dw-CPSP0DQ0,https://www.youtube.com/watch?v=Dw-CPSP0DQ0,Arts and Entertainment,Music,4,49327,ok,
AJ-QnTT4BWk,https://www.youtube.com/watch?v=AJ-QnTT4BWk,Arts and Entertainment,Music,41,50531,ok,
ZqH2gFufx8Y,https://www.youtube.com/watch?v=ZqH2gFufx8Y,Arts and Entertainment,Music,76,9761,ok,
batconAK0F8,https://www.youtube.com/watch?v=batconAK0F8,Arts and Entertainment,Music,98,50504,ok,
6ny8htqHHuM,https://www.youtube.com/watch?v=6ny8htqHHuM,Arts and Entertainment,Music,114,47063,ok,
CCK3oeAil1s,https://www.youtube.com/watch?v=CCK3oeAil1s,Arts and Entertainment,Costumes,159,37363,ok,
5LmxkM9Aebk,https://www.youtube.com/watch?v=5LmxkM9Aebk,Arts and Entertainment,Music,26,105313,failed,ERROR: [youtube] 5LmxkM9Aebk: Video unavailable
SVn05DA4Pko,https://www.youtube.com/watch?v=SVn05DA4Pko,Arts and Entertainment,Carnivals Circuses and Theme Parks,139,43824,failed,ERROR: [youtube] SVn05DA4Pko: This video is not available
3CJStLTMyDQ,https://www.youtube.com/watch?v=3CJStLTMyDQ,Arts and Entertainment,Music,9,25340,ok,
9bXLq_9CW4c,https://www.youtube.com/watch?v=9bXLq_9CW4c,Arts and Entertainment,Music,80,82226,ok,
sh-3Ik73XCE,https://www.youtube.com/watch?v=sh-3Ik73XCE,Arts and Entertainment,Costumes,102,99062,ok,
0uVD5PNJK44,https://www.youtube.com/watch?v=0uVD5PNJK44,Arts and Entertainment,Books,9,107853,failed,ERROR: [youtube] 0uVD5PNJK44: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
GqinlfuYac4,https://www.youtube.com/watch?v=GqinlfuYac4,Arts and Entertainment,Books,62,25060,ok,
mPdvMDky_RM,https://www.youtube.com/watch?v=mPdvMDky_RM,Arts and Entertainment,Music,115,25351,ok,
e50vJSqhlQs,https://www.youtube.com/watch?v=e50vJSqhlQs,Arts and Entertainment,Music,15,83580,failed,ERROR: [youtube] e50vJSqhlQs: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
5idBB6Yao58,https://www.youtube.com/watch?v=5idBB6Yao58,Arts and Entertainment,Performing Arts,13,17795,ok,
mS7WWfKJUAo,https://www.youtube.com/watch?v=mS7WWfKJUAo,Arts and Entertainment,Music,100,57337,ok,
2agMFRBLThM,https://www.youtube.com/watch?v=2agMFRBLThM,Arts and Entertainment,Costumes,83,37397,ok,
RTKVUftEg2s,https://www.youtube.com/watch?v=RTKVUftEg2s,Arts and Entertainment,Music,57,80940,ok,
B9NYptZcpAE,https://www.youtube.com/watch?v=B9NYptZcpAE,Arts and Entertainment,Music,2,50523,ok,
gqBMyKki4GQ,https://www.youtube.com/watch?v=gqBMyKki4GQ,Arts and Entertainment,Costumes,25,37363,failed,ERROR: [youtube] gqBMyKki4GQ: This video is not available
IzLXYcoDrq0,https://www.youtube.com/watch?v=IzLXYcoDrq0,Arts and Entertainment,Music,53,25351,ok,
ubPBpY1txuE,https://www.youtube.com/watch?v=ubPBpY1txuE,Arts and Entertainment,Costumes,12,44026,ok,
dwHWKn8Uk_8,https://www.youtube.com/watch?v=dwHWKn8Uk_8,Arts and Entertainment,Music,56,50210,ok,
WVq3fpAj_7w,https://www.youtube.com/watch?v=WVq3fpAj_7w,Arts and Entertainment,Music,6,80105,ok,
A4bI3yaFJYE,https://www.youtube.com/watch?v=A4bI3yaFJYE,Arts and Entertainment,Music,106,77978,failed,ERROR: [youtube] A4bI3yaFJYE: Video unavailable
gFcRYbSHkUo,https://www.youtube.com/watch?v=gFcRYbSHkUo,Arts and Entertainment,Music,151,49312,ok,
Zixyz8bECDs,https://www.youtube.com/watch?v=Zixyz8bECDs,Arts and Entertainment,Music,105,50504,ok,
SihomwnRdpQ,https://www.youtube.com/watch?v=SihomwnRdpQ,Arts and Entertainment,Books,151,10600,ok,
D17tgeN-qFA,https://www.youtube.com/watch?v=D17tgeN-qFA,Arts and Entertainment,Music,116,50844,ok,
ow_JMIkDqF8,https://www.youtube.com/watch?v=ow_JMIkDqF8,Arts and Entertainment,Music,13,65431,ok,
DPuH5zcxqRk,https://www.youtube.com/watch?v=DPuH5zcxqRk,Arts and Entertainment,Music,142,94966,ok,
SyEQcRUs-24,https://www.youtube.com/watch?v=SyEQcRUs-24,Arts and Entertainment,Music,129,83699,ok,
jMs1Z_K8cR8,https://www.youtube.com/watch?v=jMs1Z_K8cR8,Arts and Entertainment,Music,166,25340,ok,
Hr58e9yE8uk,https://www.youtube.com/watch?v=Hr58e9yE8uk,Arts and Entertainment,Music,10,83622,ok,
lQ17w34RNF0,https://www.youtube.com/watch?v=lQ17w34RNF0,Arts and Entertainment,Music,130,99858,ok,
KIQkKtEZ-V4,https://www.youtube.com/watch?v=KIQkKtEZ-V4,Arts and Entertainment,Books,53,23146,ok,
1Kr6Q_4vH_Q,https://www.youtube.com/watch?v=1Kr6Q_4vH_Q,Arts and Entertainment,Music,14,83699,ok,
9GSxY-lIdnE,https://www.youtube.com/watch?v=9GSxY-lIdnE,Arts and Entertainment,Music,44,75189,ok,
CUealbtlnIQ,https://www.youtube.com/watch?v=CUealbtlnIQ,Arts and Entertainment,Performing Arts,27,17795,ok,
l98rzDScwv8,https://www.youtube.com/watch?v=l98rzDScwv8,Arts and Entertainment,Music,45,80075,ok,
ZE_MUBBFFVk,https://www.youtube.com/watch?v=ZE_MUBBFFVk,Arts and Entertainment,Music,40,9037,ok,
7HRnly6G60A,https://www.youtube.com/watch?v=7HRnly6G60A,Arts and Entertainment,Music,10,50504,ok,
cORigqZv5Fk,https://www.youtube.com/watch?v=cORigqZv5Fk,Arts and Entertainment,Music,162,115247,ok,
dcVsONmYq5k,https://www.youtube.com/watch?v=dcVsONmYq5k,Arts and Entertainment,Music,81,50523,ok,
tpTDpMbzoV0,https://www.youtube.com/watch?v=tpTDpMbzoV0,Arts and Entertainment,Music,99,83583,ok,
0Z6bWjNKljI,https://www.youtube.com/watch?v=0Z6bWjNKljI,Arts and Entertainment,Music,109,50844,ok,
rv06qrX0DWk,https://www.youtube.com/watch?v=rv06qrX0DWk,Arts and Entertainment,Books,64,25076,ok,
k3p0LkSQrHM,https://www.youtube.com/watch?v=k3p0LkSQrHM,Arts and Entertainment,Music,34,80938,ok,
5saHfkPUGqg,https://www.youtube.com/watch?v=5saHfkPUGqg,Arts and Entertainment,Music,102,50520,ok,
uS8rUVAJlzU,https://www.youtube.com/watch?v=uS8rUVAJlzU,Arts and Entertainment,Carnivals Circuses and Theme Parks,124,43824,failed,ERROR: [youtube] uS8rUVAJlzU: Video unavailable
d822osi2JR4,https://www.youtube.com/watch?v=d822osi2JR4,Arts and Entertainment,Music,50,83583,failed,ERROR: [youtube] d822osi2JR4: Video unavailable
QfQ888DaOqU,https://www.youtube.com/watch?v=QfQ888DaOqU,Arts and Entertainment,Costumes,134,37419,ok,
aS1Ej3SDg38,https://www.youtube.com/watch?v=aS1Ej3SDg38,Arts and Entertainment,Music,64,65428,ok,
H0SVIcuOQ_4,https://www.youtube.com/watch?v=H0SVIcuOQ_4,Arts and Entertainment,Costumes,150,37366,ok,
QjojKRAX1jw,https://www.youtube.com/watch?v=QjojKRAX1jw,Arts and Entertainment,Music,110,9037,ok,
daFjW7doVhk,https://www.youtube.com/watch?v=daFjW7doVhk,Arts and Entertainment,Books,143,25061,ok,
jkAgx8rewsM,https://www.youtube.com/watch?v=jkAgx8rewsM,Arts and Entertainment,Music,8,65501,ok,
qYlkaCKXv5I,https://www.youtube.com/watch?v=qYlkaCKXv5I,Arts and Entertainment,Music,138,25351,ok,
Q5wdSKkSXrc,https://www.youtube.com/watch?v=Q5wdSKkSXrc,Arts and Entertainment,Music,12,105241,ok,
HUoT_PDC6Qo,https://www.youtube.com/watch?v=HUoT_PDC6Qo,Arts and Entertainment,Music,108,47063,ok,
mSlgu8AQAd4,https://www.youtube.com/watch?v=mSlgu8AQAd4,Arts and Entertainment,Costumes,65,37363,ok,
FKFLyrzt3Z0,https://www.youtube.com/watch?v=FKFLyrzt3Z0,Arts and Entertainment,Books,78,25076,ok,
s8OYeN9mAL4,https://www.youtube.com/watch?v=s8OYeN9mAL4,Arts and Entertainment,Music,68,50504,ok,
wjguwlK5-f8,https://www.youtube.com/watch?v=wjguwlK5-f8,Arts and Entertainment,Music,79,52978,ok,
i-bbra-Y6TA,https://www.youtube.com/watch?v=i-bbra-Y6TA,Arts and Entertainment,Music,114,57256,failed,ERROR: [youtube] i-bbra-Y6TA: Video unavailable
xjngVoA3uOA,https://www.youtube.com/watch?v=xjngVoA3uOA,Arts and Entertainment,Costumes,187,37410,ok,
7LwOAp_Vezw,https://www.youtube.com/watch?v=7LwOAp_Vezw,Arts and Entertainment,Music,7,9761,ok,
Wogr0oyVrAQ,https://www.youtube.com/watch?v=Wogr0oyVrAQ,Arts and Entertainment,Music,110,96192,failed,ERROR: [youtube] Wogr0oyVrAQ: Video unavailable
wVo-kVO7f70,https://www.youtube.com/watch?v=wVo-kVO7f70,Arts and Entertainment,Costumes,24,24294,ok,
pQJR2CxeOAc,https://www.youtube.com/watch?v=pQJR2CxeOAc,Arts and Entertainment,Music,5,82227,failed,ERROR: [youtube] pQJR2CxeOAc: Video unavailable
LHBACuMx6Vw,https://www.youtube.com/watch?v=LHBACuMx6Vw,Arts and Entertainment,Music,74,83584,ok,
viUJVC5ykR4,https://www.youtube.com/watch?v=viUJVC5ykR4,Arts and Entertainment,Music,159,145,ok,
42axooEA8l8,https://www.youtube.com/watch?v=42axooEA8l8,Arts and Entertainment,Music,21,25361,ok,
RO7RecPCW9s,https://www.youtube.com/watch?v=RO7RecPCW9s,Arts and Entertainment,Costumes,6,7100,ok,
dfo1Cu4bIpc,https://www.youtube.com/watch?v=dfo1Cu4bIpc,Arts and Entertainment,Music,127,57281,ok,
jNl5VOwDznw,https://www.youtube.com/watch?v=jNl5VOwDznw,Arts and Entertainment,Music,78,105231,ok,
sdYrysoNpg4,https://www.youtube.com/watch?v=sdYrysoNpg4,Arts and Entertainment,Costumes,8,44026,failed,ERROR: [youtube] sdYrysoNpg4: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
euxMy10bv7w,https://www.youtube.com/watch?v=euxMy10bv7w,Arts and Entertainment,Costumes,94,37366,failed,ERROR: [youtube] euxMy10bv7w: Video unavailable
LlpEiiB42y8,https://www.youtube.com/watch?v=LlpEiiB42y8,Arts and Entertainment,Music,1,25360,ok,
QxtUK-HeE_c,https://www.youtube.com/watch?v=QxtUK-HeE_c,Arts and Entertainment,Costumes,106,37366,failed,ERROR: [youtube] QxtUK-HeE_c: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
PEwYVTEhQuU,https://www.youtube.com/watch?v=PEwYVTEhQuU,Arts and Entertainment,Music,106,50504,ok,
c8PEv5SV4sU,https://www.youtube.com/watch?v=c8PEv5SV4sU,Arts and Entertainment,Books,158,23146,ok,
wUHWzsF_qJM,https://www.youtube.com/watch?v=wUHWzsF_qJM,Arts and Entertainment,Costumes,52,37363,ok,
McwDkHEQViw,https://www.youtube.com/watch?v=McwDkHEQViw,Arts and Entertainment,Music,108,75175,ok,
26-n2rGnKAg,https://www.youtube.com/watch?v=26-n2rGnKAg,Arts and Entertainment,Music,53,66059,ok,
Ba7yDff2v98,https://www.youtube.com/watch?v=Ba7yDff2v98,Arts and Entertainment,Music,45,50520,ok,
QLBuKx43paM,https://www.youtube.com/watch?v=QLBuKx43paM,Arts and Entertainment,Books,161,25076,ok,
2iu2mPo7QwA,https://www.youtube.com/watch?v=2iu2mPo7QwA,Arts and Entertainment,Costumes,13,87425,failed,ERROR: [youtube] 2iu2mPo7QwA: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
KmFJABymY2I,https://www.youtube.com/watch?v=KmFJABymY2I,Arts and Entertainment,Costumes,190,34058,ok,
fM5PO55aRTY,https://www.youtube.com/watch?v=fM5PO55aRTY,Arts and Entertainment,Music,92,65428,ok,
k6pUN7H63EQ,https://www.youtube.com/watch?v=k6pUN7H63EQ,Arts and Entertainment,Music,150,50533,ok,
DK31jZ1fkHE,https://www.youtube.com/watch?v=DK31jZ1fkHE,Arts and Entertainment,Music,140,80936,ok,
vJE0_x8ug4s,https://www.youtube.com/watch?v=vJE0_x8ug4s,Arts and Entertainment,Music,77,25349,ok,
kRUERkDg8hc,https://www.youtube.com/watch?v=kRUERkDg8hc,Arts and Entertainment,Music,108,50504,ok,
wKWwAdMhfb4,https://www.youtube.com/watch?v=wKWwAdMhfb4,Arts and Entertainment,Music,99,105231,ok,
W2sQyfjr-Cc,https://www.youtube.com/watch?v=W2sQyfjr-Cc,Arts and Entertainment,Costumes,38,37363,ok,
5uBXid7Eq4A,https://www.youtube.com/watch?v=5uBXid7Eq4A,Arts and Entertainment,Music,136,25351,ok,
9-6PZIKIyB0,https://www.youtube.com/watch?v=9-6PZIKIyB0,Arts and Entertainment,Music,145,9757,ok,
PWwJAsGXKys,https://www.youtube.com/watch?v=PWwJAsGXKys,Arts and Entertainment,Costumes,40,37410,ok,
